LaneID,public_name,GPSC,In_Silico_St,CC,Aroe,Xpt,Ddl,Gdh,Gki,Recp,Spi,goeBURST,cgMLST,HierCC,LIN_barcode,LIN_Lineage,GPSC__colour,CC__Colour,HC__Colour
31919_2#336,GPS_ZA_3369,6,163,156,7,8,14,11,10,12,6,0,22720,35,NA,None,#57a627,#9030b7,#b05fe8
31919_2#339,GPS_ZA_3370,5,1447,156,6,6,8,13,8,6,25,0,22723,8,NA,None,#9c34b3,#9030b7,#8435bb
31919_2#343,GPS_ZA_3371,77,185,185,7,1,14,22,1,2,5,3,22728,12,NA,None,#9845c1,#41a100,#69df5d
31919_2#345,GPS_ZA_3372,18,2652,15,4,3,8,5,4,5,5,9,22730,33,NA,None,#4cc48c,#b265ef,#c26ef8
31919_2#349,GPS_ZA_3373,17,2062,2062,1,20,199,5,53,32,14,7,22733,741,NA,None,#e55abe,#cc119d,#0074ea
31919_2#353,GPS_ZA_3374,13,2285,2285,7,20,28,9,4,13,15,6,22738,85,NA,None,#bc5fd1,#2ce170,#31b12d
31919_2#357,GPS_ZA_3375,17,2062,2062,1,20,199,5,53,32,14,7,22742,741,NA,None,#e55abe,#cc119d,#0074ea
31919_2#362,GPS_ZA_3376,54,6530,4881,1,1,6,11,10,5,6,22,22748,1513,NA,None,#9f4762,#87b200,#a17aff
31919_2#365,GPS_ZA_3377,178,2185,2185,1,1,6,10,9,43,5,163,22751,1286,NA,None,#914567,#01b97b,#407aff
31919_2#370,GPS_ZA_3378,17,2062,2062,1,20,199,5,53,32,14,7,22757,741,NA,None,#e55abe,#cc119d,#0074ea
31919_2#374,GPS_ZA_3379,77,185,185,7,1,14,22,1,2,5,3,22761,12,NA,None,#9845c1,#41a100,#69df5d
31919_2#378,GPS_ZA_3380,968,16862,16862,1,83,14,5,29,5,13,1505,22765,6702,NA,None,NA,#6b4d1e,#bbd133
31919_2#382,GPS_ZA_3381,41,1094,1094,6,8,6,62,5,30,88,23,22770,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#1,GPS_ZA_3382,91,10992,10992,72,177,9,5,4,5,7,1506,23203,3199,NA,None,#799537,#ff93b7,#ad25ae
32036_8#5,GPS_ZA_3383,13,4087,2285,7,20,18,9,4,5,15,6,23528,85,NA,None,#bc5fd1,#2ce170,#31b12d
32036_8#9,GPS_ZA_3384,11,193,193,8,26,1,10,2,16,1,15,23571,49,NA,None,#5d4dae,#0067ef,#58b118
32036_8#14,GPS_ZA_3385,17,2062,2062,1,20,199,5,53,32,14,7,23248,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#18,GPS_ZA_3386,9,63,63,2,21,14,5,36,12,17,1,23290,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#22,GPS_ZA_3387,18,1492,15,1,3,5,5,4,5,5,9,23335,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#26,GPS_ZA_3388,41,1094,1094,6,8,6,62,5,30,88,23,23379,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#30,GPS_ZA_3389,41,1094,1094,6,8,6,62,5,30,88,23,23424,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#34,GPS_ZA_3390,26,3775,989,2,27,14,5,89,8,6,17,23466,15,NA,None,#b4ba5c,#6437bb,#37e276
32036_8#38,GPS_ZA_3391,18,1492,15,1,3,5,5,4,5,5,9,23510,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#43,GPS_ZA_3392,37,2421,2421,2,20,5,62,1,25,6,20,23521,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#47,GPS_ZA_3393,9,63,63,2,21,14,5,36,12,17,1,23525,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#51,GPS_ZA_3394,8,5659,289,16,33,33,12,9,1,248,28,23530,1,NA,None,#8ea91e,#51d656,#8ec51d
32036_8#55,GPS_ZA_3395,33,4088,4088,50,88,14,8,1,16,6,21,23534,1436,NA,None,#d86831,#289000,#0280f2
32036_8#59,GPS_ZA_3396,2,612,217,10,19,31,18,4,1,7,11,23538,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#63,GPS_ZA_3397,79,5410,5410,16,1,5,2,53,5,241,55,23543,804,NA,None,#4a5cd4,#a6a4ff,#837fff
32036_8#67,GPS_ZA_3398,77,185,185,7,1,14,22,1,2,5,3,23547,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#69,GPS_ZA_3399,23,90,185,5,3,4,6,1,2,6,3,23243,12,NA,None,#df7ddc,#41a100,#69df5d
32036_8#73,GPS_ZA_3400,2,612,217,10,19,31,18,4,1,7,11,23553,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#77,GPS_ZA_3401,18,2652,15,4,3,8,5,4,5,5,9,23557,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#81,GPS_ZA_3402,2,217,217,10,19,9,18,4,1,7,11,23562,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#85,GPS_ZA_3403,24,6389,156,7,6,14,25,8,5,10,0,23566,62,NA,None,#7e9637,#9030b7,#50a100
32036_8#89,GPS_ZA_3404,1,420,420,15,20,6,38,19,5,36,108,23570,6,NA,None,#4867aa,#ef0f5f,#6054db
32036_8#93,GPS_ZA_3405,37,2421,2421,2,20,5,62,1,25,6,20,23575,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#98,GPS_ZA_3406,5,172,156,7,6,8,13,8,6,25,0,23580,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#102,GPS_ZA_3407,10,230,230,12,22,14,19,2,17,6,4,23207,77,NA,None,#dbb532,#523bbb,#a8d539
32036_8#106,GPS_ZA_3408,218,7070,5656,16,16,19,5,264,5,10,294,23211,1487,NA,None,#b990e0,#ff9b49,#a41424
32036_8#110,GPS_ZA_3409,16,81,81,4,1,1,4,2,4,4,27,23216,5,NA,None,#3d9945,#37d25a,#98c61a
32036_8#114,GPS_ZA_3410,5,172,156,7,6,8,13,8,6,25,0,23220,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#118,GPS_ZA_3411,77,185,185,7,1,14,22,1,2,5,3,23224,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#122,GPS_ZA_3412,5,172,156,7,6,8,13,8,6,25,0,23229,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#127,GPS_ZA_3413,2,217,217,10,19,9,18,4,1,7,11,23234,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#131,GPS_ZA_3414,9,63,63,2,21,14,5,36,12,17,1,23239,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#135,GPS_ZA_3415,23,90,185,5,3,4,6,1,2,6,3,23243,12,NA,None,#df7ddc,#41a100,#69df5d
32036_8#139,GPS_ZA_3416,2,217,217,10,19,9,18,4,1,7,11,23247,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#143,GPS_ZA_3417,18,1492,15,1,3,5,5,4,5,5,9,23252,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#147,GPS_ZA_3418,8,5659,289,16,33,33,12,9,1,248,28,23256,1,NA,None,#8ea91e,#51d656,#8ec51d
32036_8#152,GPS_ZA_3419,4,199,199,8,4,14,13,14,4,17,13,23262,73,NA,None,#0094df,#2356db,#0170f7
32036_8#153,GPS_ZA_3420,77,185,185,7,1,14,22,1,2,5,3,23263,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#157,GPS_ZA_3421,1,271,320,4,20,26,16,19,15,6,2,23267,6,NA,None,#4867aa,#6f3bc0,#6054db
32036_8#161,GPS_ZA_3422,2,217,217,10,19,9,18,4,1,7,11,23272,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#165,GPS_ZA_3423,2,217,217,10,19,9,18,4,1,7,11,1457,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#172,GPS_ZA_3424,2,217,217,10,19,9,18,4,1,7,11,23282,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#176,GPS_ZA_3425,967,8437,8437,2,1,18,89,9,38,6,1507,23286,23724,NA,None,NA,#744916,#8e3532
32036_8#180,GPS_ZA_3426,13,16904,16904,7,1,14,340,4,13,15,1508,23291,85,NA,None,#bc5fd1,#f4adc9,#31b12d
32036_8#184,GPS_ZA_3427,18,1492,15,1,3,5,5,4,5,5,9,23295,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#188,GPS_ZA_3428,17,2062,2062,1,20,199,5,53,32,14,7,23299,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#192,GPS_ZA_3429,10,230,230,12,22,14,19,2,17,6,4,23304,77,NA,None,#dbb532,#523bbb,#a8d539
32036_8#193,GPS_ZA_3430,9,2414,63,2,21,14,8,36,12,17,1,23305,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#200,GPS_ZA_3431,2,217,217,10,19,9,18,4,1,7,11,23314,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#201,GPS_ZA_3432,13,2285,2285,7,20,28,9,4,13,15,6,23315,85,NA,None,#bc5fd1,#2ce170,#31b12d
32036_8#208,GPS_ZA_3433,21,6277,347,7,20,57,8,9,3,3,8,23322,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#212,GPS_ZA_3434,18,10705,15,1,3,5,38,4,5,5,9,23327,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#216,GPS_ZA_3435,7,36,36,1,4,6,8,4,1,1,554,23331,92,NA,None,#db75f1,#b3d336,#61ab00
32036_8#220,GPS_ZA_3436,2,612,217,10,19,31,18,4,1,7,11,23336,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#224,GPS_ZA_3437,79,7370,5410,16,1,5,2,4,5,241,55,23340,804,NA,None,#4a5cd4,#a6a4ff,#837fff
32036_8#228,GPS_ZA_3438,11,4893,4893,2,26,1,5,2,16,1,162,23344,49,NA,None,#5d4dae,#42df9e,#58b118
32036_8#229,GPS_ZA_3439,26,989,989,12,112,14,5,89,8,6,17,23345,15,NA,None,#b4ba5c,#6437bb,#37e276
32036_8#236,GPS_ZA_3440,14,6279,242,15,1,5,29,4,21,30,10,23353,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#240,GPS_ZA_3441,14,1441,242,15,1,14,29,4,15,30,10,23358,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#244,GPS_ZA_3442,21,16909,16909,93,20,5,38,4,10,3,1509,23362,4,NA,None,#9479e8,#81420f,#ff7bf9
32036_8#248,GPS_ZA_3443,14,242,242,15,1,14,29,4,21,30,10,23366,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#252,GPS_ZA_3444,77,185,185,7,1,14,22,1,2,5,3,23371,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#256,GPS_ZA_3445,41,1094,1094,6,8,6,62,5,30,88,23,23375,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#257,GPS_ZA_3446,2,217,217,10,19,9,18,4,1,7,11,23376,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#264,GPS_ZA_3447,280,11752,11751,12,1,680,270,255,5,6,279,23384,4977,NA,None,#999ce1,#fe7cff,#00d898
32036_8#265,GPS_ZA_3448,142,8840,10588,10,1,31,13,19,16,6,31,23385,268,NA,None,#5a85e8,#a1b200,#ff74ed
32036_8#272,GPS_ZA_3449,113,353,353,1,3,65,5,9,5,6,54,23393,402,NA,None,#566621,#08c956,#9a0384
32036_8#276,GPS_ZA_3450,16,81,81,4,1,1,4,2,4,4,27,23397,5,NA,None,#3d9945,#37d25a,#98c61a
32036_8#280,GPS_ZA_3451,37,10659,2421,1,20,6,62,1,25,6,20,23402,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#284,GPS_ZA_3452,41,1094,1094,6,8,6,62,5,30,88,23,23406,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#288,GPS_ZA_3453,2,217,217,10,19,9,18,4,1,7,11,23410,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#292,GPS_ZA_3454,41,1094,1094,6,8,6,62,5,30,88,23,23415,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#293,GPS_ZA_3455,54,3454,4881,1,111,1,11,10,5,6,22,23416,1513,NA,None,#9f4762,#87b200,#a17aff
32036_8#300,GPS_ZA_3456,9,63,63,2,21,14,5,36,12,17,1,23425,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#304,GPS_ZA_3457,9,63,63,2,21,14,5,36,12,17,1,23429,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#308,GPS_ZA_3458,14,242,242,15,1,14,29,4,21,30,10,23433,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#312,GPS_ZA_3459,113,16867,353,1,28,65,5,9,5,6,54,23437,402,NA,None,#566621,#08c956,#9a0384
32036_8#316,GPS_ZA_3460,17,2062,2062,1,20,199,5,53,32,14,7,23441,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#320,GPS_ZA_3461,37,7084,7084,2,220,27,5,1,2,292,299,23446,12,NA,None,#da3a83,#e6b0dc,#69df5d
32036_8#321,GPS_ZA_3462,17,2062,2062,1,20,199,5,53,32,14,7,23447,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#328,GPS_ZA_3463,2,217,217,10,19,9,18,4,1,7,11,23454,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#329,GPS_ZA_3464,77,185,185,7,1,14,22,1,2,5,3,23455,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#336,GPS_ZA_3465,37,2421,2421,2,20,5,62,1,25,6,20,23463,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#340,GPS_ZA_3466,17,2062,2062,1,20,199,5,53,32,14,7,23467,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#344,GPS_ZA_3467,79,5410,5410,16,1,5,2,53,5,241,55,23471,804,NA,None,#4a5cd4,#a6a4ff,#837fff
32036_8#348,GPS_ZA_3468,77,185,185,7,1,14,22,1,2,5,3,23475,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#352,GPS_ZA_3469,20,802,802,10,38,31,13,53,1,72,38,23480,16,NA,None,#81be6d,#42de67,#6bbd23
32036_8#356,GPS_ZA_3470,21,347,347,12,20,57,8,9,3,3,8,23484,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#357,GPS_ZA_3471,21,10572,347,12,20,57,8,9,5,3,8,23485,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#364,GPS_ZA_3472,5,16918,156,7,6,8,11,8,6,25,0,23493,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#368,GPS_ZA_3473,41,1094,1094,6,8,6,62,5,30,88,23,23497,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#372,GPS_ZA_3474,159,6278,7131,6,339,6,5,9,5,15,126,23502,754,NA,None,#cf8ed5,#705e8f,#943118
32036_8#376,GPS_ZA_3475,113,353,353,1,3,65,5,9,5,6,54,23506,402,NA,None,#566621,#08c956,#9a0384
32036_8#380,GPS_ZA_3476,79,10838,7371,16,20,1,2,40,5,241,216,23511,804,NA,None,#4a5cd4,#7366f0,#837fff
32036_8#384,GPS_ZA_3477,18,1492,15,1,3,5,5,4,5,5,9,23515,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#2,GPS_ZA_3478,17,2062,2062,1,20,199,5,53,32,14,7,23312,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#6,GPS_ZA_3479,41,1094,1094,6,8,6,62,5,30,88,23,23539,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#10,GPS_ZA_3480,145,5483,5483,8,346,9,11,255,47,6,103,23204,1435,NA,None,#5ab25d,#9e62ec,#fe9618
32036_8#15,GPS_ZA_3481,17,2062,2062,1,20,199,5,53,32,14,7,23259,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#19,GPS_ZA_3482,1,271,320,4,20,26,16,19,15,6,2,23301,6,NA,None,#4867aa,#6f3bc0,#6054db
32036_8#23,GPS_ZA_3483,77,185,185,7,1,14,22,1,2,5,3,23346,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#27,GPS_ZA_3484,77,185,185,7,1,14,22,1,2,5,3,23390,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#35,GPS_ZA_3486,2,611,615,10,4,94,9,4,1,6,179,23477,25,NA,None,#8da9ac,#f1c027,#4948cc
32036_8#39,GPS_ZA_3487,5,172,156,7,6,8,13,8,6,25,0,23516,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#44,GPS_ZA_3488,54,3454,4881,1,111,1,11,10,5,6,22,23522,1513,NA,None,#9f4762,#87b200,#a17aff
32036_8#48,GPS_ZA_3489,21,347,347,12,20,57,8,9,3,3,8,23526,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#52,GPS_ZA_3490,41,4941,1094,6,8,6,62,5,5,88,23,23531,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#56,GPS_ZA_3491,13,5073,2285,51,20,28,9,4,13,15,6,23535,85,NA,None,#bc5fd1,#2ce170,#31b12d
32036_8#60,GPS_ZA_3492,54,4881,4881,1,111,6,11,10,5,6,22,23540,1513,NA,None,#9f4762,#87b200,#a17aff
32036_8#64,GPS_ZA_3493,299,7186,74,2,19,14,53,2,1,6,16,23544,1919,NA,None,#d39b69,#cccd1a,#01a049
32036_8#68,GPS_ZA_3494,14,242,242,15,1,14,29,4,21,30,10,23548,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#70,GPS_ZA_3495,137,3983,3983,8,16,6,5,7,12,15,97,23550,4301,NA,None,#66b132,#d3a100,#c4007a
32036_8#74,GPS_ZA_3496,5,172,156,7,6,8,13,8,6,25,0,23554,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#78,GPS_ZA_3497,21,347,347,12,20,57,8,9,3,3,8,23558,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#82,GPS_ZA_3498,17,2062,2062,1,20,199,5,53,32,14,7,23563,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#86,GPS_ZA_3499,14,242,242,15,1,14,29,4,21,30,10,23567,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#90,GPS_ZA_3500,2,217,217,10,19,9,18,4,1,7,11,23572,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#94,GPS_ZA_3501,22,8817,5902,8,1,1,5,36,3,6,5,23576,885,NA,None,#517820,#c12cb1,#fcb013
32036_8#99,GPS_ZA_3502,13,10630,2285,51,1,28,9,9,13,15,6,23581,85,NA,None,#bc5fd1,#2ce170,#31b12d
32036_8#103,GPS_ZA_3503,7,36,36,1,4,6,8,4,1,1,554,23208,92,NA,None,#db75f1,#b3d336,#61ab00
32036_8#107,GPS_ZA_3504,205,2067,2067,10,4,14,25,9,10,6,166,23212,4,NA,None,#de8a30,#ff7baf,#ff7bf9
32036_8#111,GPS_ZA_3505,37,2421,2421,2,20,5,62,1,25,6,20,23217,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#115,GPS_ZA_3506,49,440,392,7,31,14,5,1,1,13,32,23221,467,NA,None,#958031,#d8c80c,#9a5ce5
32036_8#119,GPS_ZA_3507,41,4941,1094,6,8,6,62,5,5,88,23,23225,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#123,GPS_ZA_3508,125,10642,10642,8,4,394,62,36,5,88,1510,23230,885,NA,None,#d09967,#bd8cb8,#fcb013
32036_8#128,GPS_ZA_3509,18,2652,15,4,3,8,5,4,5,5,9,23235,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#132,GPS_ZA_3510,7,36,36,1,4,6,8,4,1,1,554,23240,92,NA,None,#db75f1,#b3d336,#61ab00
32036_8#136,GPS_ZA_3511,79,5410,5410,16,1,5,2,53,5,241,55,23244,804,NA,None,#4a5cd4,#a6a4ff,#837fff
32036_8#140,GPS_ZA_3512,5,172,156,7,6,8,13,8,6,25,0,23249,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#144,GPS_ZA_3513,90,8328,8328,1,1,18,8,9,5,241,90,23253,1278,NA,None,#6e4fac,#8b79ac,#97925c
32036_8#148,GPS_ZA_3514,133,11763,11763,23,1,682,2,4,1,2,304,23257,2919,NA,None,#3bce80,#7b4700,#ffafb9
32036_8#149,GPS_ZA_3515,41,1094,1094,6,8,6,62,5,30,88,23,23258,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#154,GPS_ZA_3516,10,230,230,12,22,14,19,2,17,6,4,23264,77,NA,None,#dbb532,#523bbb,#a8d539
32036_8#158,GPS_ZA_3517,9,63,63,2,21,14,5,36,12,17,1,23268,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#162,GPS_ZA_3518,16,81,81,4,1,1,4,2,4,4,27,23273,5,NA,None,#3d9945,#37d25a,#98c61a
32036_8#166,GPS_ZA_3519,54,4881,4881,1,111,6,11,10,5,6,22,23276,1513,NA,None,#9f4762,#87b200,#a17aff
32036_8#169,GPS_ZA_3520,21,347,347,12,20,57,8,9,3,3,8,23279,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#173,GPS_ZA_3521,11,16902,16902,2,92,1,4,352,16,1,1511,23283,49,NA,None,#5d4dae,#8d3812,#58b118
32036_8#178,GPS_ZA_3522,5,172,156,7,6,8,13,8,6,25,0,23288,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#182,GPS_ZA_3523,24,16906,156,7,6,14,25,8,5,5,0,23293,62,NA,None,#7e9637,#9030b7,#50a100
32036_8#186,GPS_ZA_3524,14,6279,242,15,1,5,29,4,21,30,10,23297,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#190,GPS_ZA_3525,18,1492,15,1,3,5,5,4,5,5,9,23302,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#195,GPS_ZA_3526,21,347,347,12,20,57,8,9,3,3,8,23307,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#198,GPS_ZA_3527,2,217,217,10,19,9,18,4,1,7,11,23310,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#203,GPS_ZA_3528,329,4090,4090,12,4,8,8,9,5,197,485,23317,1494,NA,None,#a79330,#ffb0c7,#ffb58f
32036_8#207,GPS_ZA_3529,41,1094,1094,6,8,6,62,5,30,88,23,23321,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#211,GPS_ZA_3530,41,1094,1094,6,8,6,62,5,30,88,23,23326,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#215,GPS_ZA_3531,24,138,156,7,6,14,5,8,5,10,0,23330,62,NA,None,#7e9637,#9030b7,#50a100
32036_8#219,GPS_ZA_3532,37,2421,2421,2,20,5,62,1,25,6,20,23334,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#223,GPS_ZA_3533,16,81,81,4,1,1,4,2,4,4,27,23339,5,NA,None,#3d9945,#37d25a,#98c61a
32036_8#227,GPS_ZA_3534,10,230,230,12,22,14,19,2,17,6,4,23343,77,NA,None,#dbb532,#523bbb,#a8d539
32036_8#232,GPS_ZA_3535,2,217,217,10,19,9,18,4,1,7,11,23349,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#233,GPS_ZA_3536,32,10663,218,10,1,29,20,14,16,6,37,23350,96,NA,None,#8490db,#a01ca8,#00c659
32036_8#237,GPS_ZA_3537,9,16908,63,2,21,14,5,36,12,254,1,23354,2,NA,None,#4c71e1,#d575ff,#fa77fa
32036_8#241,GPS_ZA_3538,21,347,347,12,20,57,8,9,3,3,8,23359,4,NA,None,#9479e8,#89db54,#ff7bf9
32036_8#245,GPS_ZA_3539,41,1094,1094,6,8,6,62,5,30,88,23,23363,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#249,GPS_ZA_3540,56,8672,2416,43,14,19,60,1,10,11,86,23367,763,NA,None,#da89ae,#00a82e,#2e8800
32036_8#253,GPS_ZA_3541,2,217,217,10,19,9,18,4,1,7,11,23372,25,NA,None,#8da9ac,#8220a8,#4948cc
32036_8#258,GPS_ZA_3542,14,242,242,15,1,14,29,4,21,30,10,23377,151,NA,None,#3cca7c,#cf6ef7,#7578ff
32036_8#262,GPS_ZA_3543,77,185,185,7,1,14,22,1,2,5,3,23382,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#267,GPS_ZA_3544,41,1094,1094,6,8,6,62,5,30,88,23,23387,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#270,GPS_ZA_3545,17,2062,2062,1,20,199,5,53,32,14,7,23391,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#274,GPS_ZA_3546,41,1094,1094,6,8,6,62,5,30,88,23,23395,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#278,GPS_ZA_3547,6,156,156,7,8,1,11,10,1,6,0,23399,35,NA,None,#57a627,#9030b7,#b05fe8
32036_8#282,GPS_ZA_3548,17,4873,2062,1,20,8,5,53,32,14,7,23404,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#286,GPS_ZA_3549,5,172,156,7,6,8,13,8,6,25,0,23408,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#291,GPS_ZA_3550,41,1094,1094,6,8,6,62,5,30,88,23,23414,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#296,GPS_ZA_3551,77,16914,185,7,1,14,22,1,30,5,3,23419,12,NA,None,#9845c1,#41a100,#69df5d
32036_8#299,GPS_ZA_3552,41,1094,1094,6,8,6,62,5,30,88,23,23422,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#303,GPS_ZA_3553,37,2421,2421,2,20,5,62,1,25,6,20,23428,12,NA,None,#da3a83,#fe6432,#69df5d
31919_2#10,GPS_ZA_3554,17,10693,2062,1,20,14,2,53,32,14,7,22469,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#307,GPS_ZA_3555,965,16915,16915,1,1,8,43,5,3,2,1512,23432,23870,NA,None,NA,#7c4513,#893938
32036_8#311,GPS_ZA_3556,5,172,156,7,6,8,13,8,6,25,0,23436,8,NA,None,#9c34b3,#9030b7,#8435bb
31919_2#14,GPS_ZA_3557,37,2421,2421,2,20,5,62,1,25,6,20,22513,12,NA,None,#da3a83,#fe6432,#69df5d
32036_8#315,GPS_ZA_3558,41,1094,1094,6,8,6,62,5,30,88,23,23440,746,NA,None,#e96da2,#ffab71,#f3bb84
32036_8#317,GPS_ZA_3559,178,6310,2185,1,1,17,10,9,43,5,163,23442,1286,NA,None,#914567,#01b97b,#407aff
32036_8#322,GPS_ZA_3560,17,16916,2062,1,20,199,38,53,32,14,7,23448,741,NA,None,#e55abe,#cc119d,#0074ea
32036_8#325,GPS_ZA_3561,13,2285,2285,7,20,28,9,4,13,15,6,23451,85,NA,None,#bc5fd1,#2ce170,#31b12d
32036_8#330,GPS_ZA_3562,9,2414,63,2,21,14,8,36,12,17,1,23457,2,NA,None,#4c71e1,#d575ff,#fa77fa
31919_2#19,GPS_ZA_3563,18,1492,15,1,3,5,5,4,5,5,9,22565,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#333,GPS_ZA_3564,5,172,156,7,6,8,13,8,6,25,0,23460,8,NA,None,#9c34b3,#9030b7,#8435bb
32036_8#341,GPS_ZA_3566,10,230,230,12,22,14,19,2,17,6,4,23468,77,NA,None,#dbb532,#523bbb,#a8d539
32036_8#346,GPS_ZA_3567,54,4881,4881,1,111,6,11,10,5,6,22,23473,1513,NA,None,#9f4762,#87b200,#a17aff
32036_8#350,GPS_ZA_3568,18,17119,15,1,3,1,746,4,5,5,9,23478,33,NA,None,#4cc48c,#b265ef,#c26ef8
32036_8#354,GPS_ZA_3569,18,16912,15,2,3,5,5,4,5,5,9,23482,33,NA,None,#4cc48c,#b265ef,#c26ef8
